[2024-05-16 06:42:25 Info] Script args: Namespace(n_tasks=3, n_classes=10, dataset='ds_cont_permuted_mnist', nn_arch='custom_cnn', logname='custom_mnist_3_tasks', results_dir='res', seed=2019, num_workers=1, num_epochs=150, batch_size=128, pruning_percents=[], train_mc_iters=10, std_init=0.06, mean_eta=1, permanent_prune_on_epoch=-1, permanent_prune_on_epoch_percent=90, test_freq=10, contpermuted_beta=4, optimizer='bgd', optimizer_params='{}', inference_mc=True, inference_map=True, inference_committee=True, inference_aggsoftmax=True, inference_initstd=True, committee_size=10, test_mc_iters=10, init_params=['{"bias_type":', '"xavier",', '"conv_type":', '"xavier",', '"bn_init":', '"01"}'], desc=['BGD', 'on', 'continuous', 'permuted', 'mnist_3_tasks'], bw_to_rgb=False, permuted_offset=False, labels_trick=False, num_of_permutations=2, iterations_per_virtual_epc=469, separate_labels_space=False, permute_seed=2019)
[2024-05-16 06:42:25 Info] Computer name: iiitd with pytorch version: 2.2.2
Dataset is  ds_cont_permuted_mnist
[tensor([    0,     1,     2,  ..., 59997, 59998, 59999], dtype=torch.int32)]
1
<torch.utils.data.dataloader.DataLoader object at 0x7fa29cf6f5c0>
IN main program 3
[2024-05-16 06:42:26 Info] Transformed model to CUDA
[2024-05-16 06:42:26 Info] Initialized 2 Conv2d layers using nn.init.xavier_normal_
[2024-05-16 06:42:26 Info] Initialized 4 linear layers using xavier
[2024-05-16 06:42:26 Info] Initialized 2 bias conv2d layers using nn.init.xavier.noraml_
[2024-05-16 06:42:26 Info] Initialized 4 bias linear layers using xavier
[2024-05-16 06:42:26 Info] Initialized 0 BN layers using weight=1 and bias=0
[2024-05-16 06:42:26 Info] BGD params: {'mean_eta': 1, 'std_init': 0.06, 'mc_iters': 10}
Loss value is  tensor(0.7354, device='cuda:0', grad_fn=<NllLossBackward0>) k is  1 Batch number is 64
Loss value is  tensor(0.8406, device='cuda:0', grad_fn=<NllLossBackward0>) k is  2 Batch number is 64
Loss value is  tensor(0.7380, device='cuda:0', grad_fn=<NllLossBackward0>) k is  3 Batch number is 64
Loss value is  tensor(0.8095, device='cuda:0', grad_fn=<NllLossBackward0>) k is  4 Batch number is 64
Loss value is  tensor(0.8411, device='cuda:0', grad_fn=<NllLossBackward0>) k is  5 Batch number is 64
Loss value is  tensor(0.8897, device='cuda:0', grad_fn=<NllLossBackward0>) k is  6 Batch number is 64
Loss value is  tensor(0.8779, device='cuda:0', grad_fn=<NllLossBackward0>) k is  7 Batch number is 64
Loss value is  tensor(0.7665, device='cuda:0', grad_fn=<NllLossBackward0>) k is  8 Batch number is 64
Loss value is  tensor(1.1834, device='cuda:0', grad_fn=<NllLossBackward0>) k is  9 Batch number is 64
Loss value is  tensor(0.7692, device='cuda:0', grad_fn=<NllLossBackward0>) k is  0 Batch number is 65
Loss value is  tensor(0.8332, device='cuda:0', grad_fn=<NllLossBackward0>) k is  1 Batch number is 65
Loss value is  tensor(0.9010, device='cuda:0', grad_fn=<NllLossBackward0>) k is  2 Batch number is 65
Loss value is  tensor(0.7042, device='cuda:0', grad_fn=<NllLossBackward0>) k is  3 Batch number is 65
Loss value is  tensor(0.7726, device='cuda:0', grad_fn=<NllLossBackward0>) k is  4 Batch number is 65
Loss value is  tensor(0.7970, device='cuda:0', grad_fn=<NllLossBackward0>) k is  5 Batch number is 65
Loss value is  tensor(0.7853, device='cuda:0', grad_fn=<NllLossBackward0>) k is  6 Batch number is 65
Loss value is  tensor(0.7183, device='cuda:0', grad_fn=<NllLossBackward0>) k is  7 Batch number is 65
Loss value is  tensor(0.8627, device='cuda:0', grad_fn=<NllLossBackward0>) k is  8 Batch number is 65
Loss value is  tensor(0.8785, device='cuda:0', grad_fn=<NllLossBackward0>) k is  9 Batch number is 65
Loss value is  tensor(1.0426, device='cuda:0', grad_fn=<NllLossBackward0>) k is  0 Batch number is 66
Loss value is  tensor(1.0719, device='cuda:0', grad_fn=<NllLossBackward0>) k is  1 Batch number is 66
Loss value is  tensor(1.0160, device='cuda:0', grad_fn=<NllLossBackward0>) k is  2 Batch number is 66
Loss value is  tensor(1.0289, device='cuda:0', grad_fn=<NllLossBackward0>) k is  3 Batch number is 66
Loss value is  tensor(0.9916, device='cuda:0', grad_fn=<NllLossBackward0>) k is  4 Batch number is 66
Loss value is  tensor(1.0549, device='cuda:0', grad_fn=<NllLossBackward0>) k is  5 Batch number is 66
Loss value is  tensor(1.0856, device='cuda:0', grad_fn=<NllLossBackward0>) k is  6 Batch number is 66
Loss value is  tensor(0.8546, device='cuda:0', grad_fn=<NllLossBackward0>) k is  7 Batch number is 66
Loss value is  tensor(0.9627, device='cuda:0', grad_fn=<NllLossBackward0>) k is  8 Batch number is 66
Loss value is  tensor(1.1392, device='cuda:0', grad_fn=<NllLossBackward0>) k is  9 Batch number is 66
Loss value is  tensor(0.9938, device='cuda:0', grad_fn=<NllLossBackward0>) k is  0 Batch number is 67
Loss value is  tensor(0.8515, device='cuda:0', grad_fn=<NllLossBackward0>) k is  1 Batch number is 67
Loss value is  tensor(1.2194, device='cuda:0', grad_fn=<NllLossBackward0>) k is  2 Batch number is 67
Loss value is  tensor(1.0262, device='cuda:0', grad_fn=<NllLossBackward0>) k is  3 Batch number is 67
Loss value is  tensor(1.0262, device='cuda:0', grad_fn=<NllLossBackward0>) k is  4 Batch number is 67
Loss value is  tensor(1.0801, device='cuda:0', grad_fn=<NllLossBackward0>) k is  5 Batch number is 67
Loss value is  tensor(0.8591, device='cuda:0', grad_fn=<NllLossBackward0>) k is  6 Batch number is 67
Loss value is  tensor(1.1293, device='cuda:0', grad_fn=<NllLossBackward0>) k is  7 Batch number is 67
Loss value is  tensor(1.0071, device='cuda:0', grad_fn=<NllLossBackward0>) k is  8 Batch number is 67
Loss value is  tensor(0.9940, device='cuda:0', grad_fn=<NllLossBackward0>) k is  9 Batch number is 67
Loss value is  tensor(0.8359, device='cuda:0', grad_fn=<NllLossBackward0>) k is  0 Batch number is 68
Loss value is  tensor(0.7798, device='cuda:0', grad_fn=<NllLossBackward0>) k is  1 Batch number is 68
Loss value is  tensor(0.9275, device='cuda:0', grad_fn=<NllLossBackward0>) k is  2 Batch number is 68
Loss value is  tensor(0.8442, device='cuda:0', grad_fn=<NllLossBackward0>) k is  3 Batch number is 68
Loss value is  tensor(0.9513, device='cuda:0', grad_fn=<NllLossBackward0>) k is  4 Batch number is 68
Loss value is  tensor(0.8633, device='cuda:0', grad_fn=<NllLossBackward0>) k is  5 Batch number is 68
Loss value is  tensor(0.7859, device='cuda:0', grad_fn=<NllLossBackward0>) k is  6 Batch number is 68
Loss value is  tensor(0.9126, device='cuda:0', grad_fn=<NllLossBackward0>) k is  7 Batch number is 68
Loss value is  tensor(0.8833, device='cuda:0', grad_fn=<NllLossBackward0>) k is  8 Batch number is 68
Loss value is  tensor(0.8130, device='cuda:0', grad_fn=<NllLossBackward0>) k is  9 Batch number is 68
Loss value is  tensor(0.8019, device='cuda:0', grad_fn=<NllLossBackward0>) k is  0 Batch number is 69
Loss value is  tensor(0.8251, device='cuda:0', grad_fn=<NllLossBackward0>) k is  1 Batch number is 69
Loss value is  tensor(0.6790, device='cuda:0', grad_fn=<NllLossBackward0>) k is  2 Batch number is 69
Loss value is  tensor(0.7595, device='cuda:0', grad_fn=<NllLossBackward0>) k is  3 Batch number is 69
Loss value is  tensor(0.8311, device='cuda:0', grad_fn=<NllLossBackward0>) k is  4 Batch number is 69
Loss value is  tensor(0.8556, device='cuda:0', grad_fn=<NllLossBackward0>) k is  5 Batch number is 69
Loss value is  tensor(0.8231, device='cuda:0', grad_fn=<NllLossBackward0>) k is  6 Batch number is 69
Loss value is  tensor(0.7407, device='cuda:0', grad_fn=<NllLossBackward0>) k is  7 Batch number is 69
Loss value is  tensor(0.6831, device='cuda:0', grad_fn=<NllLossBackward0>) k is  8 Batch number is 69
Loss value is  tensor(0.7418, device='cuda:0', grad_fn=<NllLossBackward0>) k is  9 Batch number is 69
Loss value is  tensor(0.6996, device='cuda:0', grad_fn=<NllLossBackward0>) k is  0 Batch number is 70
Loss value is  tensor(0.6360, device='cuda:0', grad_fn=<NllLossBackward0>) k is  1 Batch number is 70
Loss value is  tensor(0.6609, device='cuda:0', grad_fn=<NllLossBackward0>) k is  2 Batch number is 70
Loss value is  tensor(0.6318, device='cuda:0', grad_fn=<NllLossBackward0>) k is  3 Batch number is 70
Loss value is  tensor(0.6387, device='cuda:0', grad_fn=<NllLossBackward0>) k is  4 Batch number is 70
Loss value is  tensor(0.5629, device='cuda:0', grad_fn=<NllLossBackward0>) k is  5 Batch number is 70
Loss value is  tensor(0.7173, device='cuda:0', grad_fn=<NllLossBackward0>) k is  6 Batch number is 70
Loss value is  tensor(0.6120, device='cuda:0', grad_fn=<NllLossBackward0>) k is  7 Batch number is 70
Loss value is  tensor(0.6093, device='cuda:0', grad_fn=<NllLossBackward0>) k is  8 Batch number is 70
Loss value is  tensor(0.6054, device='cuda:0', grad_fn=<NllLossBackward0>) k is  9 Batch number is 70
Loss value is  tensor(0.5968, device='cuda:0', grad_fn=<NllLossBackward0>) k is  0 Batch number is 71
Loss value is  tensor(0.6290, device='cuda:0', grad_fn=<NllLossBackward0>) k is  1 Batch number is 71
Loss value is  tensor(0.5712, device='cuda:0', grad_fn=<NllLossBackward0>) k is  2 Batch number is 71
Loss value is  tensor(0.6234, device='cuda:0', grad_fn=<NllLossBackward0>) k is  3 Batch number is 71
Loss value is  tensor(0.5987, device='cuda:0', grad_fn=<NllLossBackward0>) k is  4 Batch number is 71
Loss value is  tensor(0.6091, device='cuda:0', grad_fn=<NllLossBackward0>) k is  5 Batch number is 71
Loss value is  tensor(0.5883, device='cuda:0', grad_fn=<NllLossBackward0>) k is  6 Batch number is 71
Loss value is  tensor(0.6075, device='cuda:0', grad_fn=<NllLossBackward0>) k is  7 Batch number is 71
Loss value is  tensor(0.6140, device='cuda:0', grad_fn=<NllLossBackward0>) k is  8 Batch number is 71
Loss value is  tensor(0.6175, device='cuda:0', grad_fn=<NllLossBackward0>) k is  9 Batch number is 71
Loss value is  tensor(0.6406, device='cuda:0', grad_fn=<NllLossBackward0>) k is  0 Batch number is 72
Loss value is  tensor(0.6595, device='cuda:0', grad_fn=<NllLossBackward0>) k is  1 Batch number is 72
Loss value is  tensor(0.6869, device='cuda:0', grad_fn=<NllLossBackward0>) k is  2 Batch number is 72
Loss value is  tensor(0.5535, device='cuda:0', grad_fn=<NllLossBackward0>) k is  3 Batch number is 72
Loss value is  tensor(0.5697, device='cuda:0', grad_fn=<NllLossBackward0>) k is  4 Batch number is 72
Loss value is  tensor(0.5402, device='cuda:0', grad_fn=<NllLossBackward0>) k is  5 Batch number is 72
Loss value is  tensor(0.5838, device='cuda:0', grad_fn=<NllLossBackward0>) k is  6 Batch number is 72
Loss value is  tensor(0.6498, device='cuda:0', grad_fn=<NllLossBackward0>) k is  7 Batch number is 72
Loss value is  tensor(0.6009, device='cuda:0', grad_fn=<NllLossBackward0>) k is  8 Batch number is 72
Loss value is  tensor(0.7987, device='cuda:0', grad_fn=<NllLossBackward0>) k is  9 Batch number is 72
Loss value is  tensor(0.8331, device='cuda:0', grad_fn=<NllLossBackward0>) k is  0 Batch number is 73
Loss value is  tensor(0.7768, device='cuda:0', grad_fn=<NllLossBackward0>) k is  1 Batch number is 73
Loss value is  tensor(0.7486, device='cuda:0', grad_fn=<NllLossBackward0>) k is  2 Batch number is 73
Loss value is  tensor(0.6791, device='cuda:0', grad_fn=<NllLossBackward0>) k is  3 Batch number is 73
Loss value is  tensor(0.6744, device='cuda:0', grad_fn=<NllLossBackward0>) k is  4 Batch number is 73
Loss value is  tensor(0.6924, device='cuda:0', grad_fn=<NllLossBackward0>) k is  5 Batch number is 73
Loss value is  tensor(0.5963, device='cuda:0', grad_fn=<NllLossBackward0>) k is  6 Batch number is 73
Loss value is  tensor(0.7140, device='cuda:0', grad_fn=<NllLossBackward0>) k is  7 Batch number is 73
Loss value is  tensor(0.6345, device='cuda:0', grad_fn=<NllLossBackward0>) k is  8 Batch number is 73
Loss value is  tensor(0.7476, device='cuda:0', grad_fn=<NllLossBackward0>) k is  9 Batch number is 73
Loss value is  tensor(0.7672, device='cuda:0', grad_fn=<NllLossBackward0>) k is  0 Batch number is 74
Loss value is  tensor(0.6598, device='cuda:0', grad_fn=<NllLossBackward0>) k is  1 Batch number is 74
Loss value is  tensor(0.7443, device='cuda:0', grad_fn=<NllLossBackward0>) k is  2 Batch number is 74
Loss value is  tensor(0.9099, device='cuda:0', grad_fn=<NllLossBackward0>) k is  3 Batch number is 74
Loss value is  tensor(0.6309, device='cuda:0', grad_fn=<NllLossBackward0>) k is  4 Batch number is 74
Loss value is  tensor(0.6762, device='cuda:0', grad_fn=<NllLossBackward0>) k is  5 Batch number is 74
Loss value is  tensor(0.6667, device='cuda:0', grad_fn=<NllLossBackward0>) k is  6 Batch number is 74
Loss value is  tensor(0.6549, device='cuda:0', grad_fn=<NllLossBackward0>) k is  7 Batch number is 74
Loss value is  tensor(0.5963, device='cuda:0', grad_fn=<NllLossBackward0>) k is  8 Batch number is 74
Loss value is  tensor(0.6581, device='cuda:0', grad_fn=<NllLossBackward0>) k is  9 Batch number is 74
Loss value is  tensor(0.5133, device='cuda:0', grad_fn=<NllLossBackward0>) k is  0 Batch number is 75
Loss value is  tensor(0.5153, device='cuda:0', grad_fn=<NllLossBackward0>) k is  1 Batch number is 75
Loss value is  tensor(0.5630, device='cuda:0', grad_fn=<NllLossBackward0>) k is  2 Batch number is 75
Loss value is  tensor(0.4822, device='cuda:0', grad_fn=<NllLossBackward0>) k is  3 Batch number is 75
Loss value is  tensor(0.5801, device='cuda:0', grad_fn=<NllLossBackward0>) k is  4 Batch number is 75
Loss value is  tensor(0.5383, device='cuda:0', grad_fn=<NllLossBackward0>) k is  5 Batch number is 75
Loss value is  tensor(0.5235, device='cuda:0', grad_fn=<NllLossBackward0>) k is  6 Batch number is 75
Loss value is  tensor(0.4613, device='cuda:0', grad_fn=<NllLossBackward0>) k is  7 Batch number is 75
Loss value is  tensor(0.5345, device='cuda:0', grad_fn=<NllLossBackward0>) k is  8 Batch number is 75
Loss value is  tensor(0.5160, device='cuda:0', grad_fn=<NllLossBackward0>) k is  9 Batch number is 75
Loss value is  tensor(0.6223, device='cuda:0', grad_fn=<NllLossBackward0>) k is  0 Batch number is 76
Loss value is  tensor(0.7013, device='cuda:0', grad_fn=<NllLossBackward0>) k is  1 Batch number is 76
Loss value is  tensor(0.7476, device='cuda:0', grad_fn=<NllLossBackward0>) k is  2 Batch number is 76
Loss value is  tensor(0.6005, device='cuda:0', grad_fn=<NllLossBackward0>) k is  3 Batch number is 76
Loss value is  tensor(0.6347, device='cuda:0', grad_fn=<NllLossBackward0>) k is  4 Batch number is 76
Loss value is  tensor(0.5876, device='cuda:0', grad_fn=<NllLossBackward0>) k is  5 Batch number is 76
Loss value is  tensor(0.6600, device='cuda:0', grad_fn=<NllLossBackward0>) k is  6 Batch number is 76
Loss value is  tensor(0.6209, device='cuda:0', grad_fn=<NllLossBackward0>) k is  7 Batch number is 76
Loss value is  tensor(0.8077, device='cuda:0', grad_fn=<NllLossBackward0>) k is  8 Batch number is 76
Loss value is  tensor(0.8285, device='cuda:0', grad_fn=<NllLossBackward0>) k is  9 Batch number is 76
Loss value is  tensor(0.4874, device='cuda:0', grad_fn=<NllLossBackward0>) k is  0 Batch number is 77
Loss value is  tensor(0.5645, device='cuda:0', grad_fn=<NllLossBackward0>) k is  1 Batch number is 77
Loss value is  tensor(0.5473, device='cuda:0', grad_fn=<NllLossBackward0>) k is  2 Batch number is 77
Loss value is  tensor(0.4682, device='cuda:0', grad_fn=<NllLossBackward0>) k is  3 Batch number is 77
Loss value is  tensor(0.5105, device='cuda:0', grad_fn=<NllLossBackward0>) k is  4 Batch number is 77
Loss value is  tensor(0.5326, device='cuda:0', grad_fn=<NllLossBackward0>) k is  5 Batch number is 77
Loss value is  tensor(0.5866, device='cuda:0', grad_fn=<NllLossBackward0>) k is  6 Batch number is 77
Loss value is  tensor(0.5760, device='cuda:0', grad_fn=<NllLossBackward0>) k is  7 Batch number is 77
Loss value is  tensor(0.5450, device='cuda:0', grad_fn=<NllLossBackward0>) k is  8 Batch number is 77
Loss value is  tensor(0.4732, device='cuda:0', grad_fn=<NllLossBackward0>) k is  9 Batch number is 77
Loss value is  tensor(0.6650, device='cuda:0', grad_fn=<NllLossBackward0>) k is  0 Batch number is 78
Loss value is  tensor(0.6258, device='cuda:0', grad_fn=<NllLossBackward0>) k is  1 Batch number is 78
Loss value is  tensor(0.6105, device='cuda:0', grad_fn=<NllLossBackward0>) k is  2 Batch number is 78
Loss value is  tensor(0.5448, device='cuda:0', grad_fn=<NllLossBackward0>) k is  3 Batch number is 78
Loss value is  tensor(0.4988, device='cuda:0', grad_fn=<NllLossBackward0>) k is  4 Batch number is 78
Loss value is  tensor(0.5491, device='cuda:0', grad_fn=<NllLossBackward0>) k is  5 Batch number is 78
Loss value is  tensor(0.7595, device='cuda:0', grad_fn=<NllLossBackward0>) k is  6 Batch number is 78
Loss value is  tensor(0.7868, device='cuda:0', grad_fn=<NllLossBackward0>) k is  7 Batch number is 78
Loss value is  tensor(0.6817, device='cuda:0', grad_fn=<NllLossBackward0>) k is  8 Batch number is 78
Loss value is  tensor(0.5818, device='cuda:0', grad_fn=<NllLossBackward0>) k is  9 Batch number is 78
Loss value is  tensor(0.5918, device='cuda:0', grad_fn=<NllLossBackward0>) k is  0 Batch number is 79
Loss value is  tensor(0.6522, device='cuda:0', grad_fn=<NllLossBackward0>) k is  1 Batch number is 79
Loss value is  tensor(0.6855, device='cuda:0', grad_fn=<NllLossBackward0>) k is  2 Batch number is 79
Loss value is  tensor(0.6097, device='cuda:0', grad_fn=<NllLossBackward0>) k is  3 Batch number is 79
Loss value is  tensor(0.5918, device='cuda:0', grad_fn=<NllLossBackward0>) k is  4 Batch number is 79
Loss value is  tensor(0.7894, device='cuda:0', grad_fn=<NllLossBackward0>) k is  5 Batch number is 79
Loss value is  tensor(0.6311, device='cuda:0', grad_fn=<NllLossBackward0>) k is  6 Batch number is 79
Loss value is  tensor(0.7377, device='cuda:0', grad_fn=<NllLossBackward0>) k is  7 Batch number is 79
Loss value is  tensor(0.5788, device='cuda:0', grad_fn=<NllLossBackward0>) k is  8 Batch number is 79
Loss value is  tensor(0.6449, device='cuda:0', grad_fn=<NllLossBackward0>) k is  9 Batch number is 79
Loss value is  tensor(0.9958, device='cuda:0', grad_fn=<NllLossBackward0>) k is  0 Batch number is 80
Loss value is  tensor(0.7749, device='cuda:0', grad_fn=<NllLossBackward0>) k is  1 Batch number is 80
Loss value is  tensor(1.0601, device='cuda:0', grad_fn=<NllLossBackward0>) k is  2 Batch number is 80
Loss value is  tensor(0.9309, device='cuda:0', grad_fn=<NllLossBackward0>) k is  3 Batch number is 80
Loss value is  tensor(0.9203, device='cuda:0', grad_fn=<NllLossBackward0>) k is  4 Batch number is 80
Loss value is  tensor(0.8587, device='cuda:0', grad_fn=<NllLossBackward0>) k is  5 Batch number is 80
Loss value is  tensor(0.8645, device='cuda:0', grad_fn=<NllLossBackward0>) k is  6 Batch number is 80
Loss value is  tensor(0.7643, device='cuda:0', grad_fn=<NllLossBackward0>) k is  7 Batch number is 80
Loss value is  tensor(0.9237, device='cuda:0', grad_fn=<NllLossBackward0>) k is  8 Batch number is 80
Loss value is  tensor(0.8597, device='cuda:0', grad_fn=<NllLossBackward0>) k is  9 Batch number is 80
Loss value is  tensor(0.5412, device='cuda:0', grad_fn=<NllLossBackward0>) k is  0 Batch number is 81
Loss value is  tensor(0.5644, device='cuda:0', grad_fn=<NllLossBackward0>) k is  1 Batch number is 81
Loss value is  tensor(0.5875, device='cuda:0', grad_fn=<NllLossBackward0>) k is  2 Batch number is 81
Loss value is  tensor(0.5026, device='cuda:0', grad_fn=<NllLossBackward0>) k is  3 Batch number is 81
Loss value is  tensor(0.7212, device='cuda:0', grad_fn=<NllLossBackward0>) k is  4 Batch number is 81
Loss value is  tensor(0.6431, device='cuda:0', grad_fn=<NllLossBackward0>) k is  5 Batch number is 81
Loss value is  tensor(0.5479, device='cuda:0', grad_fn=<NllLossBackward0>) k is  6 Batch number is 81
Loss value is  tensor(0.5305, device='cuda:0', grad_fn=<NllLossBackward0>) k is  7 Batch number is 81
Loss value is  tensor(0.5723, device='cuda:0', grad_fn=<NllLossBackward0>) k is  8 Batch number is 81
Loss value is  tensor(0.5556, device='cuda:0', grad_fn=<NllLossBackward0>) k is  9 Batch number is 81
Loss value is  tensor(0.7134, device='cuda:0', grad_fn=<NllLossBackward0>) k is  0 Batch number is 82
Loss value is  tensor(0.7656, device='cuda:0', grad_fn=<NllLossBackward0>) k is  1 Batch number is 82
Loss value is  tensor(0.7278, device='cuda:0', grad_fn=<NllLossBackward0>) k is  2 Batch number is 82
Loss value is  tensor(0.7156, device='cuda:0', grad_fn=<NllLossBackward0>) k is  3 Batch number is 82
Loss value is  tensor(0.6565, device='cuda:0', grad_fn=<NllLossBackward0>) k is  4 Batch number is 82
Loss value is  tensor(0.6808, device='cuda:0', grad_fn=<NllLossBackward0>) k is  5 Batch number is 82
Loss value is  tensor(0.6635, device='cuda:0', grad_fn=<NllLossBackward0>) k is  6 Batch number is 82
Loss value is  tensor(0.7345, device='cuda:0', grad_fn=<NllLossBackward0>) k is  7 Batch number is 82
Loss value is  tensor(0.7724, device='cuda:0', grad_fn=<NllLossBackward0>) k is  8 Batch number is 82
Loss value is  tensor(0.7037, device='cuda:0', grad_fn=<NllLossBackward0>) k is  9 Batch number is 82
Loss value is  tensor(0.5480, device='cuda:0', grad_fn=<NllLossBackward0>) k is  0 Batch number is 83
Loss value is  tensor(0.4922, device='cuda:0', grad_fn=<NllLossBackward0>) k is  1 Batch number is 83
Loss value is  tensor(0.6185, device='cuda:0', grad_fn=<NllLossBackward0>) k is  2 Batch number is 83
Loss value is  tensor(0.5718, device='cuda:0', grad_fn=<NllLossBackward0>) k is  3 Batch number is 83
Loss value is  tensor(0.6057, device='cuda:0', grad_fn=<NllLossBackward0>) k is  4 Batch number is 83
Loss value is  tensor(0.5801, device='cuda:0', grad_fn=<NllLossBackward0>) k is  5 Batch number is 83
Loss value is  tensor(0.4738, device='cuda:0', grad_fn=<NllLossBackward0>) k is  6 Batch number is 83
Loss value is  tensor(0.5405, device='cuda:0', grad_fn=<NllLossBackward0>) k is  7 Batch number is 83
Loss value is  tensor(0.4903, device='cuda:0', grad_fn=<NllLossBackward0>) k is  8 Batch number is 83
Loss value is  tensor(0.5249, device='cuda:0', grad_fn=<NllLossBackward0>) k is  9 Batch number is 83
Loss value is  tensor(0.5928, device='cuda:0', grad_fn=<NllLossBackward0>) k is  0 Batch number is 84
Loss value is  tensor(0.4703, device='cuda:0', grad_fn=<NllLossBackward0>) k is  1 Batch number is 84
Loss value is  tensor(0.5550, device='cuda:0', grad_fn=<NllLossBackward0>) k is  2 Batch number is 84
Loss value is  tensor(0.5121, device='cuda:0', grad_fn=<NllLossBackward0>) k is  3 Batch number is 84
Loss value is  tensor(0.5112, device='cuda:0', grad_fn=<NllLossBackward0>) k is  4 Batch number is 84
Loss value is  tensor(0.5005, device='cuda:0', grad_fn=<NllLossBackward0>) k is  5 Batch number is 84
Loss value is  tensor(0.5464, device='cuda:0', grad_fn=<NllLossBackward0>) k is  6 Batch number is 84
Loss value is  tensor(0.6685, device='cuda:0', grad_fn=<NllLossBackward0>) k is  7 Batch number is 84
Loss value is  tensor(0.5032, device='cuda:0', grad_fn=<NllLossBackward0>) k is  8 Batch number is 84
Loss value is  tensor(0.5369, device='cuda:0', grad_fn=<NllLossBackward0>) k is  9 Batch number is 84
Loss value is  tensor(0.3887, device='cuda:0', grad_fn=<NllLossBackward0>) k is  0 Batch number is 85
Loss value is  tensor(0.4123, device='cuda:0', grad_fn=<NllLossBackward0>) k is  1 Batch number is 85
Loss value is  tensor(0.3700, device='cuda:0', grad_fn=<NllLossBackward0>) k is  2 Batch number is 85
Loss value is  tensor(0.4227, device='cuda:0', grad_fn=<NllLossBackward0>) k is  3 Batch number is 85
Loss value is  tensor(0.4790, device='cuda:0', grad_fn=<NllLossBackward0>) k is  4 Batch number is 85
Loss value is  tensor(0.3583, device='cuda:0', grad_fn=<NllLossBackward0>) k is  5 Batch number is 85
Loss value is  tensor(0.4459, device='cuda:0', grad_fn=<NllLossBackward0>) k is  6 Batch number is 85
Loss value is  tensor(0.5352, device='cuda:0', grad_fn=<NllLossBackward0>) k is  7 Batch number is 85
Loss value is  tensor(0.3534, device='cuda:0', grad_fn=<NllLossBackward0>) k is  8 Batch number is 85
Loss value is  tensor(0.3685, device='cuda:0', grad_fn=<NllLossBackward0>) k is  9 Batch number is 85
Loss value is  tensor(0.6583, device='cuda:0', grad_fn=<NllLossBackward0>) k is  0 Batch number is 86
Loss value is  tensor(0.5852, device='cuda:0', grad_fn=<NllLossBackward0>) k is  1 Batch number is 86
Loss value is  tensor(0.7088, device='cuda:0', grad_fn=<NllLossBackward0>) k is  2 Batch number is 86
Loss value is  tensor(0.6166, device='cuda:0', grad_fn=<NllLossBackward0>) k is  3 Batch number is 86
Loss value is  tensor(0.6341, device='cuda:0', grad_fn=<NllLossBackward0>) k is  4 Batch number is 86
Loss value is  tensor(0.6836, device='cuda:0', grad_fn=<NllLossBackward0>) k is  5 Batch number is 86
Loss value is  tensor(0.5765, device='cuda:0', grad_fn=<NllLossBackward0>) k is  6 Batch number is 86
Loss value is  tensor(0.6749, device='cuda:0', grad_fn=<NllLossBackward0>) k is  7 Batch number is 86
Loss value is  tensor(0.6892, device='cuda:0', grad_fn=<NllLossBackward0>) k is  8 Batch number is 86
Loss value is  tensor(0.6079, device='cuda:0', grad_fn=<NllLossBackward0>) k is  9 Batch number is 86
Loss value is  tensor(0.5408, device='cuda:0', grad_fn=<NllLossBackward0>) k is  0 Batch number is 87
Loss value is  tensor(0.5684, device='cuda:0', grad_fn=<NllLossBackward0>) k is  1 Batch number is 87
Loss value is  tensor(0.5593, device='cuda:0', grad_fn=<NllLossBackward0>) k is  2 Batch number is 87
Loss value is  tensor(0.5550, device='cuda:0', grad_fn=<NllLossBackward0>) k is  3 Batch number is 87
Loss value is  tensor(0.5540, device='cuda:0', grad_fn=<NllLossBackward0>) k is  4 Batch number is 87
Loss value is  tensor(0.5196, device='cuda:0', grad_fn=<NllLossBackward0>) k is  5 Batch number is 87
Loss value is  tensor(0.5581, device='cuda:0', grad_fn=<NllLossBackward0>) k is  6 Batch number is 87
Loss value is  tensor(0.6723, device='cuda:0', grad_fn=<NllLossBackward0>) k is  7 Batch number is 87
Loss value is  tensor(0.6234, device='cuda:0', grad_fn=<NllLossBackward0>) k is  8 Batch number is 87
Loss value is  tensor(0.5543, device='cuda:0', grad_fn=<NllLossBackward0>) k is  9 Batch number is 87
Loss value is  tensor(0.6595, device='cuda:0', grad_fn=<NllLossBackward0>) k is  0 Batch number is 88
Loss value is  tensor(0.5786, device='cuda:0', grad_fn=<NllLossBackward0>) k is  1 Batch number is 88
Loss value is  tensor(0.5595, device='cuda:0', grad_fn=<NllLossBackward0>) k is  2 Batch number is 88
Loss value is  tensor(0.5525, device='cuda:0', grad_fn=<NllLossBackward0>) k is  3 Batch number is 88
Loss value is  tensor(0.5720, device='cuda:0', grad_fn=<NllLossBackward0>) k is  4 Batch number is 88
Loss value is  tensor(0.6260, device='cuda:0', grad_fn=<NllLossBackward0>) k is  5 Batch number is 88
Loss value is  tensor(0.6779, device='cuda:0', grad_fn=<NllLossBackward0>) k is  6 Batch number is 88
Loss value is  tensor(0.6697, device='cuda:0', grad_fn=<NllLossBackward0>) k is  7 Batch number is 88
